genre,color,top,left,font_size,run_date
dresden indie,"rgb(161, 130, 44)",9327px,505px,100%,20211201
balfolk,"rgb(117, 154, 57)",13598px,541px,100%,20211201
afro psych,"rgb(164, 126, 61)",10107px,891px,100%,20211201
musica costarricense,"rgb(143, 141, 28)",10315px,844px,100%,20211201
dutch rock,"rgb(148, 132, 13)",9774px,614px,105%,20211201
underground power pop,"rgb(174, 121, 17)",7985px,463px,101%,20211201
danish pop,"rgb(167, 136, 10)",5273px,861px,106%,20211201
belarusian punk,"rgb(205, 101, 17)",6490px,543px,100%,20211201
viet instrumental,"rgb(92, 166, 146)",14161px,625px,100%,20211201
country gospel,"rgb(90, 149, 16)",15779px,902px,101%,20211201
piano mpb,"rgb(89, 157, 156)",16243px,787px,100%,20211201
classic iskelma,"rgb(121, 143, 7)",13314px,714px,101%,20211201
halifax indie,"rgb(167, 128, 40)",8676px,516px,100%,20211201
melbourne indie,"rgb(144, 139, 56)",11624px,494px,101%,20211201
nz pop,"rgb(137, 146, 15)",7061px,787px,105%,20211201
korean pop,"rgb(137, 148, 33)",10304px,604px,105%,20211201
belgian indie,"rgb(145, 139, 48)",8071px,536px,101%,20211201
glam rock,"rgb(172, 112, 25)",10472px,534px,110%,20211201
hard bass,"rgb(230, 102, 110)",1360px,1100px,101%,20211201
spanish indie rock,"rgb(190, 114, 61)",7273px,354px,100%,20211201
latinx alternative,"rgb(174, 132, 23)",6603px,863px,101%,20211201
yacht rock,"rgb(140, 132, 25)",10303px,742px,108%,20211201
gothic post-punk,"rgb(177, 120, 91)",6392px,450px,100%,20211201
northeast indian hip hop,"rgb(146, 150, 17)",8815px,1016px,100%,20211201
kenyan alternative,"rgb(138, 147, 30)",10525px,969px,100%,20211201
croatian rock,"rgb(179, 121, 14)",6818px,628px,101%,20211201
hip pop,"rgb(166, 132, 6)",4745px,1003px,113%,20211201
chill pop,"rgb(118, 152, 21)",9799px,794px,103%,20211201
reggae tuga,"rgb(163, 143, 33)",4702px,1056px,101%,20211201
muzica etno,"rgb(175, 141, 3)",7089px,1089px,100%,20211201
bronx hip hop,"rgb(181, 111, 19)",5510px,1164px,102%,20211201
swiss contemporary classical,"rgb(33, 150, 124)",19337px,372px,100%,20211201
asbury park indie,"rgb(160, 124, 32)",9875px,530px,101%,20211201
swedish folk pop,"rgb(114, 148, 40)",11216px,637px,100%,20211201
gaming edm,"rgb(195, 135, 77)",2762px,698px,105%,20211201
neo-classical,"rgb(46, 168, 215)",17670px,479px,106%,20211201
pop house,"rgb(206, 122, 52)",1425px,980px,104%,20211201
belo horizonte indie,"rgb(133, 144, 26)",9972px,730px,101%,20211201
italian alternative,"rgb(151, 132, 31)",10123px,591px,102%,20211201
austrian pop,"rgb(154, 143, 36)",5603px,766px,102%,20211201
channel islands indie,"rgb(150, 139, 37)",10086px,569px,101%,20211201
blues mexicano,"rgb(142, 132, 34)",11501px,695px,100%,20211201
houston indie,"rgb(161, 131, 62)",9945px,418px,100%,20211201
orquesta cubana,"rgb(152, 122, 84)",14485px,939px,100%,20211201
ecuadorian alternative rock,"rgb(182, 118, 44)",7829px,523px,100%,20211201
canterbury scene,"rgb(125, 132, 82)",13240px,463px,100%,20211201
rap cristiano,"rgb(182, 136, 7)",6054px,994px,102%,20211201
hungarian pop,"rgb(183, 128, 8)",5139px,827px,102%,20211201
hamburg indie,"rgb(162, 132, 26)",7816px,557px,100%,20211201
rock paraibano,"rgb(180, 128, 56)",7865px,581px,100%,20211201
uk alternative pop,"rgb(149, 141, 28)",7036px,674px,104%,20211201
cajun,"rgb(137, 132, 50)",13929px,785px,100%,20211201
riot grrrl,"rgb(193, 102, 50)",9651px,444px,101%,20211201
deep neofolk,"rgb(96, 155, 56)",13253px,479px,100%,20211201
hyperpop en espanol,"rgb(153, 149, 23)",5310px,891px,101%,20211201
german indie pop,"rgb(157, 140, 45)",5101px,771px,100%,20211201
rotterdam indie,"rgb(173, 124, 46)",9187px,424px,100%,20211201
industrial metal,"rgb(213, 99, 78)",2339px,463px,106%,20211201
sophisti-pop,"rgb(165, 127, 25)",5177px,773px,105%,20211201
rock mineiro,"rgb(185, 125, 16)",5062px,562px,102%,20211201
deathrock,"rgb(196, 103, 82)",6041px,326px,100%,20211201
post-rock,"rgb(125, 138, 174)",10955px,264px,102%,20211201
japanese rockabilly,"rgb(209, 100, 23)",6614px,484px,100%,20211201
macedonian pop,"rgb(169, 131, 9)",6806px,650px,100%,20211201
classic house,"rgb(195, 125, 115)",910px,1199px,101%,20211201
rap regio,"rgb(144, 152, 24)",5664px,1057px,101%,20211201
musique touareg,"rgb(127, 146, 51)",13929px,916px,100%,20211201
detroit hip hop,"rgb(171, 126, 16)",8740px,1065px,108%,20211201
visor,"rgb(72, 153, 11)",17101px,867px,100%,20211201
uzbek traditional,"rgb(60, 159, 49)",18305px,717px,100%,20211201
instrumental acoustic guitar,"rgb(67, 175, 192)",16202px,780px,101%,20211201
deep jazz fusion,"rgb(142, 133, 161)",10871px,752px,100%,20211201
anti-folk,"rgb(141, 130, 42)",12958px,576px,104%,20211201
finnish modern jazz,"rgb(107, 148, 127)",14336px,637px,100%,20211201
string folk,"rgb(68, 172, 137)",16176px,704px,100%,20211201
japanese edm,"rgb(222, 119, 63)",2670px,569px,100%,20211201
classic russian rock,"rgb(152, 125, 22)",9688px,709px,103%,20211201
galician folk,"rgb(127, 148, 59)",12253px,448px,100%,20211201
london indie,"rgb(168, 130, 28)",7725px,505px,101%,20211201
brostep,"rgb(215, 123, 79)",2403px,791px,107%,20211201
australian rockabilly,"rgb(189, 111, 18)",10810px,670px,100%,20211201
oklahoma country,"rgb(110, 138, 21)",14089px,805px,104%,20211201
northamptonshire indie,"rgb(170, 130, 69)",5563px,432px,100%,20211201
indian indie,"rgb(144, 143, 55)",7866px,722px,102%,20211201
phoenix indie,"rgb(175, 123, 35)",7615px,442px,100%,20211201
finnish dance pop,"rgb(177, 131, 5)",5088px,771px,104%,20211201
spanish synthpop,"rgb(193, 128, 37)",2058px,844px,101%,20211201
tape club,"rgb(154, 131, 60)",10259px,490px,100%,20211201
indie pop rock,"rgb(155, 135, 38)",6978px,499px,100%,20211201
sami,"rgb(104, 149, 32)",12983px,559px,100%,20211201
welsh hip hop,"rgb(176, 129, 52)",5966px,955px,100%,20211201
traprun,"rgb(188, 140, 76)",3344px,742px,104%,20211201
polyphonies corses,"rgb(86, 157, 12)",16058px,343px,100%,20211201
scandipop,"rgb(167, 141, 28)",3555px,932px,105%,20211201
guatemalan pop,"rgb(170, 139, 14)",6432px,988px,100%,20211201
scottish indie,"rgb(164, 126, 56)",7861px,400px,102%,20211201
british post-rock,"rgb(128, 143, 182)",10596px,290px,100%,20211201
chill baile,"rgb(162, 141, 72)",3514px,1112px,100%,20211201
g-house,"rgb(180, 138, 61)",2416px,1089px,103%,20211201
classic thai pop,"rgb(131, 148, 9)",8334px,714px,101%,20211201
japanese old school hip hop,"rgb(190, 114, 37)",3952px,1046px,101%,20211201
flamenco fusion,"rgb(184, 124, 10)",8506px,967px,101%,20211201
austrian punk,"rgb(223, 92, 26)",5094px,337px,100%,20211201
bikutsi,"rgb(206, 122, 16)",8366px,1009px,100%,20211201
nwothm,"rgb(220, 87, 46)",7137px,236px,100%,20211201
metal uruguayo,"rgb(210, 97, 45)",6294px,268px,100%,20211201
neo classical metal,"rgb(208, 96, 55)",6053px,249px,103%,20211201
swedish death metal,"rgb(230, 69, 117)",7737px,154px,102%,20211201
melodic power metal,"rgb(216, 98, 29)",4596px,247px,101%,20211201
lapland metal,"rgb(209, 97, 58)",4348px,256px,100%,20211201
sheilat,"rgb(156, 133, 0)",12120px,822px,100%,20211201
tennessee metal,"rgb(212, 85, 101)",8795px,211px,100%,20211201
musica jibara,"rgb(130, 143, 17)",13193px,1018px,100%,20211201
belgian metal,"rgb(219, 78, 91)",7861px,191px,100%,20211201
action rock,"rgb(226, 81, 33)",7259px,200px,100%,20211201
swedish hardcore,"rgb(229, 60, 77)",9648px,175px,100%,20211201
trap kreyol,"rgb(177, 140, 0)",6431px,1116px,100%,20211201
carnaval cadiz,"rgb(176, 107, 9)",11303px,852px,101%,20211201
surabaya indie,"rgb(197, 110, 31)",6701px,331px,100%,20211201
nagpuri pop,"rgb(184, 121, 6)",8226px,893px,100%,20211201
czech hardcore,"rgb(227, 86, 25)",4757px,331px,100%,20211201
nijisanji,"rgb(218, 114, 19)",2471px,512px,100%,20211201
wassoulou,"rgb(156, 138, 24)",10612px,986px,100%,20211201
folk metal latinoamericano,"rgb(206, 103, 54)",8429px,255px,100%,20211201
chilean black metal,"rgb(204, 70, 125)",10350px,110px,100%,20211201
latin american heavy psych,"rgb(178, 116, 138)",10881px,211px,100%,20211201
venezuelan metal,"rgb(219, 80, 73)",7468px,205px,100%,20211201
atlanta metal,"rgb(228, 78, 67)",5676px,216px,101%,20211201
chakra,"rgb(43, 92, 198)",18331px,65px,100%,20211201
folklore veracruzano,"rgb(154, 139, 20)",14436px,988px,100%,20211201
romanian metal,"rgb(208, 93, 84)",7664px,196px,100%,20211201
brazilian punk rock,"rgb(228, 85, 25)",7407px,328px,101%,20211201
canadian black metal,"rgb(199, 71, 162)",9636px,82px,100%,20211201
australian ambient,"rgb(85, 146, 199)",13708px,384px,100%,20211201
acid idm,"rgb(180, 134, 189)",2511px,939px,100%,20211201
proto-techno,"rgb(169, 113, 135)",4703px,873px,101%,20211201
gotlandsk musik,"rgb(116, 145, 37)",13537px,559px,100%,20211201
victorian britain,"rgb(35, 154, 137)",19609px,229px,100%,20211201
nasheed,"rgb(100, 150, 12)",15370px,740px,101%,20211201
bolero mexicano,"rgb(90, 150, 12)",16625px,871px,102%,20211201
cowboy western,"rgb(91, 143, 15)",15635px,865px,101%,20211201
japanese prog,"rgb(166, 113, 108)",11587px,416px,100%,20211201
math pop,"rgb(187, 114, 84)",8884px,450px,100%,20211201
brill building pop,"rgb(117, 134, 11)",14423px,677px,109%,20211201
neo-psicodelia brasileira,"rgb(153, 131, 71)",11710px,444px,100%,20211201
dansktop,"rgb(136, 139, 13)",11179px,757px,101%,20211201
bush ballad,"rgb(99, 150, 9)",14039px,937px,100%,20211201
tamil hip hop,"rgb(172, 134, 21)",5900px,928px,102%,20211201
tamil indie,"rgb(138, 148, 41)",7927px,771px,100%,20211201
paraguayan rock,"rgb(189, 119, 22)",5788px,583px,100%,20211201
aarhus indie,"rgb(153, 132, 62)",11225px,461px,100%,20211201
rhythm game,"rgb(210, 111, 109)",3317px,456px,101%,20211201
ethiopian traditional,"rgb(72, 149, 50)",17723px,867px,100%,20211201
nouvelle chanson francaise,"rgb(132, 145, 29)",10021px,735px,103%,20211201
arkansas country,"rgb(112, 135, 7)",14645px,945px,103%,20211201
eastern bloc groove,"rgb(135, 132, 60)",13253px,640px,100%,20211201
western swing,"rgb(94, 138, 36)",15873px,1045px,100%,20211201
kelowna bc indie,"rgb(198, 108, 28)",5241px,345px,100%,20211201
classic garage rock,"rgb(166, 113, 32)",11339px,576px,102%,20211201
reggaeton cristiano,"rgb(185, 139, 4)",5235px,1022px,102%,20211201
deep disco,"rgb(178, 115, 48)",4470px,1048px,100%,20211201
spanish indie pop,"rgb(167, 132, 40)",6806px,492px,103%,20211201
jawaiian,"rgb(148, 146, 9)",6380px,1013px,103%,20211201
glasgow indie,"rgb(174, 125, 47)",6417px,392px,101%,20211201
alternative roots rock,"rgb(167, 125, 28)",10767px,465px,101%,20211201
canadian post-rock,"rgb(127, 135, 165)",12080px,309px,100%,20211201
concepcion indie,"rgb(183, 125, 27)",8490px,424px,101%,20211201
australian underground hip hop,"rgb(180, 125, 16)",8041px,1013px,101%,20211201
pinoy idol pop,"rgb(164, 140, 30)",4322px,861px,101%,20211201
yugoslav rock,"rgb(167, 127, 12)",8441px,611px,101%,20211201
soft rock,"rgb(149, 129, 15)",10021px,640px,120%,20211201
scottish new wave,"rgb(174, 117, 41)",6750px,527px,102%,20211201
tulum,"rgb(166, 124, 68)",12567px,422px,100%,20211201
rap italiano old school,"rgb(182, 119, 23)",7891px,1056px,101%,20211201
hip hop,"rgb(172, 125, 11)",6179px,1081px,132%,20211201
piratenmuziek,"rgb(153, 135, 11)",8715px,754px,101%,20211201
hungarian underground rap,"rgb(174, 124, 35)",9051px,1103px,100%,20211201
soulful house,"rgb(185, 132, 111)",962px,1250px,101%,20211201
british contemporary classical,"rgb(33, 159, 124)",19228px,301px,100%,20211201
contrabass,"rgb(34, 162, 189)",19004px,356px,100%,20211201
british folk,"rgb(87, 154, 29)",14903px,785px,102%,20211201
classic swedish pop,"rgb(141, 136, 10)",10687px,709px,104%,20211201
electric bass,"rgb(100, 142, 115)",14462px,822px,101%,20211201
musica catalana,"rgb(160, 133, 14)",7765px,735px,102%,20211201
sinhala indie,"rgb(139, 152, 16)",9327px,785px,100%,20211201
italian violin,"rgb(42, 168, 94)",18660px,450px,100%,20211201
icelandic folk,"rgb(100, 154, 40)",13611px,666px,101%,20211201
yoik,"rgb(82, 153, 41)",14385px,525px,100%,20211201
modern rock,"rgb(185, 119, 30)",5898px,442px,126%,20211201
dundee indie,"rgb(174, 118, 48)",9408px,402px,100%,20211201
downtempo deathcore,"rgb(228, 74, 77)",6180px,275px,100%,20211201
ukrainian pop,"rgb(183, 130, 8)",4178px,780px,102%,20211201
louisville indie,"rgb(153, 130, 43)",11151px,452px,101%,20211201
texas punk,"rgb(217, 83, 48)",8771px,347px,100%,20211201
protopunk,"rgb(175, 107, 39)",11749px,503px,104%,20211201
polish indie rock,"rgb(175, 125, 52)",6093px,430px,100%,20211201
italian classical piano,"rgb(33, 165, 215)",19600px,583px,100%,20211201
swiss hip hop,"rgb(172, 130, 16)",7560px,1005px,101%,20211201
buffalo hip hop,"rgb(153, 136, 12)",9265px,953px,101%,20211201
lagu maluku,"rgb(120, 148, 19)",10072px,704px,100%,20211201
mariachi cristiano,"rgb(126, 153, 32)",10846px,782px,102%,20211201
polish noise rock,"rgb(174, 112, 122)",10338px,305px,100%,20211201
girl group,"rgb(183, 127, 9)",2454px,916px,107%,20211201
ranchera,"rgb(124, 148, 14)",12440px,893px,115%,20211201
northern soul,"rgb(149, 123, 11)",11785px,764px,103%,20211201
modern dream pop,"rgb(162, 136, 103)",5914px,349px,103%,20211201
karadeniz turkuleri,"rgb(153, 132, 13)",11526px,720px,103%,20211201
chinese folk,"rgb(130, 149, 13)",11697px,471px,100%,20211201
asian american hip hop,"rgb(167, 138, 9)",5198px,1041px,102%,20211201
south african house,"rgb(163, 147, 117)",1335px,1252px,101%,20211201
melodipop,"rgb(156, 136, 12)",7074px,831px,100%,20211201
disney svenska,"rgb(116, 134, 2)",13295px,885px,100%,20211201
german ccm,"rgb(124, 141, 21)",10596px,674px,100%,20211201
rap metal espanol,"rgb(222, 93, 29)",4824px,534px,100%,20211201
taiwan classical performance,"rgb(46, 157, 175)",18648px,536px,100%,20211201
german dance,"rgb(202, 127, 42)",1782px,922px,106%,20211201
italian indie pop,"rgb(163, 135, 19)",7890px,674px,105%,20211201
cardiff indie,"rgb(153, 134, 59)",10706px,471px,100%,20211201
latin worship,"rgb(155, 139, 20)",7902px,521px,105%,20211201
cornetas y tambores,"rgb(90, 140, 166)",16956px,552px,100%,20211201
deathgrass,"rgb(182, 110, 28)",11401px,557px,100%,20211201
slap house,"rgb(204, 129, 63)",2070px,867px,111%,20211201
fan chant,"rgb(176, 67, 113)",17274px,428px,100%,20211201
modern blues rock,"rgb(178, 117, 35)",10326px,525px,106%,20211201
brazilian reggae,"rgb(163, 138, 9)",7039px,1013px,104%,20211201
thai indie pop,"rgb(161, 137, 22)",5862px,657px,102%,20211201
afrobeat brasileiro,"rgb(173, 130, 107)",7410px,920px,101%,20211201
orlando indie,"rgb(183, 113, 26)",7763px,446px,101%,20211201
socal indie,"rgb(166, 120, 60)",10534px,428px,101%,20211201
classic persian pop,"rgb(122, 144, 29)",13953px,653px,101%,20211201
perth indie,"rgb(160, 132, 35)",8749px,494px,101%,20211201
rebetiko,"rgb(118, 147, 20)",15582px,881px,100%,20211201
sad rap,"rgb(139, 153, 16)",6316px,926px,110%,20211201
okinawan folk,"rgb(141, 142, 18)",9327px,637px,100%,20211201
anime rap,"rgb(173, 133, 12)",5900px,1033px,102%,20211201
k-pop,"rgb(180, 132, 22)",5432px,768px,119%,20211201
mellow gold,"rgb(137, 132, 13)",12650px,593px,122%,20211201
brazilian blues,"rgb(166, 128, 46)",9475px,722px,100%,20211201
norrlandsk hip hop,"rgb(164, 134, 22)",9996px,994px,100%,20211201
toronto indie,"rgb(154, 132, 48)",9163px,452px,101%,20211201
japanese trap,"rgb(176, 142, 9)",4137px,982px,102%,20211201
neofolk,"rgb(127, 134, 100)",10955px,341px,100%,20211201
piano house,"rgb(197, 127, 135)",1236px,1170px,100%,20211201
classic luk thung,"rgb(114, 153, 4)",12983px,593px,100%,20211201
romanian rap,"rgb(168, 134, 24)",8366px,1070px,101%,20211201
iowa hip hop,"rgb(150, 145, 10)",7727px,1056px,100%,20211201
rap df,"rgb(135, 150, 28)",6394px,1155px,102%,20211201
rap nacional antigo,"rgb(160, 130, 25)",6854px,1134px,101%,20211201
dungeon synth,"rgb(113, 132, 192)",11625px,163px,101%,20211201
lowercase,"rgb(84, 112, 167)",14287px,339px,100%,20211201
danish techno,"rgb(176, 139, 194)",1409px,1154px,100%,20211201
experimental ambient,"rgb(83, 151, 191)",14181px,309px,101%,20211201
indian electronic,"rgb(162, 145, 154)",3582px,1009px,100%,20211201
norwegian techno,"rgb(171, 143, 200)",1594px,1129px,100%,20211201
danish experimental,"rgb(112, 135, 168)",12638px,430px,100%,20211201
ambient idm,"rgb(140, 143, 178)",7174px,628px,100%,20211201
swazi traditional,"rgb(66, 134, 39)",17882px,1026px,100%,20211201
anime lo-fi,"rgb(78, 162, 196)",10218px,951px,103%,20211201
electronica venezuela,"rgb(199, 137, 193)",291px,1397px,100%,20211201
early modern classical,"rgb(33, 155, 154)",19850px,364px,102%,20211201
tango,"rgb(79, 148, 78)",18516px,926px,101%,20211201
italian renaissance,"rgb(31, 166, 79)",19985px,242px,100%,20211201
dancefloor dnb,"rgb(220, 134, 88)",1824px,620px,103%,20211201
bandoneon,"rgb(80, 153, 109)",18252px,637px,100%,20211201
rock nacional,"rgb(137, 137, 29)",11562px,714px,106%,20211201
michigan indie,"rgb(138, 135, 33)",12216px,574px,100%,20211201
brazilian jazz,"rgb(91, 153, 81)",15753px,858px,102%,20211201
kolsche karneval,"rgb(179, 119, 5)",7334px,747px,101%,20211201
musical advocacy,"rgb(142, 134, 13)",9401px,510px,101%,20211201
euskal musica,"rgb(130, 145, 18)",12329px,552px,100%,20211201
singaporean indie,"rgb(153, 132, 58)",10670px,420px,100%,20211201
classic japanese jazz,"rgb(108, 143, 131)",14324px,759px,100%,20211201
caucasian classical,"rgb(65, 145, 180)",18865px,339px,100%,20211201
malagasy pop,"rgb(159, 139, 7)",8604px,910px,100%,20211201
russian reggae,"rgb(172, 131, 12)",7210px,971px,101%,20211201
kansas indie,"rgb(164, 130, 52)",9175px,484px,100%,20211201
hungarian indie,"rgb(176, 129, 49)",6701px,484px,100%,20211201
bury st edmunds indie,"rgb(179, 104, 52)",10794px,372px,100%,20211201
indie tucumano,"rgb(158, 134, 40)",8334px,521px,100%,20211201
latin pop,"rgb(168, 139, 3)",6716px,811px,124%,20211201
australian pop,"rgb(166, 134, 14)",6240px,666px,110%,20211201
leeds indie,"rgb(182, 117, 41)",6867px,382px,100%,20211201
indie electropop,"rgb(147, 148, 19)",6257px,722px,104%,20211201
jazz pop,"rgb(86, 155, 22)",14620px,814px,105%,20211201
pornogrind,"rgb(220, 65, 128)",8872px,271px,100%,20211201
indie triste,"rgb(83, 161, 19)",14312px,789px,103%,20211201
rap sureno chileno,"rgb(174, 131, 23)",10194px,1046px,100%,20211201
medieval folk,"rgb(123, 144, 80)",11003px,353px,102%,20211201
rap baixada fluminense,"rgb(148, 141, 17)",10574px,1015px,101%,20211201
zillertal,"rgb(184, 132, 27)",7108px,833px,100%,20211201
irish hip hop,"rgb(159, 138, 24)",8115px,1026px,101%,20211201
rap catarinense,"rgb(141, 144, 15)",9624px,1005px,100%,20211201
bangladeshi rock,"rgb(173, 123, 18)",7088px,583px,100%,20211201
school choir,"rgb(79, 145, 27)",15846px,414px,100%,20211201
canadian contemporary r&b,"rgb(126, 152, 35)",10253px,809px,110%,20211201
retro soul,"rgb(160, 130, 22)",8641px,835px,102%,20211201
neue deutsche todeskunst,"rgb(178, 123, 64)",3925px,436px,100%,20211201
antilliaanse folklore,"rgb(140, 141, 53)",11834px,1015px,100%,20211201
norwegian hip hop,"rgb(172, 130, 23)",7052px,1037px,101%,20211201
minnesota hip hop,"rgb(169, 131, 19)",7867px,1016px,103%,20211201
deep southern soul,"rgb(128, 133, 18)",12143px,846px,100%,20211201
j-rap,"rgb(178, 132, 20)",5110px,1003px,103%,20211201
greek hip hop,"rgb(177, 130, 21)",5285px,1043px,102%,20211201
hyphy,"rgb(171, 128, 3)",6293px,1105px,103%,20211201
israeli techno,"rgb(182, 148, 211)",459px,1310px,100%,20211201
sarangi,"rgb(111, 140, 59)",15686px,492px,100%,20211201
korean worship,"rgb(109, 154, 48)",12489px,463px,100%,20211201
newcastle indie,"rgb(166, 125, 43)",9395px,388px,100%,20211201
estonian jazz,"rgb(88, 157, 120)",15159px,712px,100%,20211201
cimbalova muzika,"rgb(71, 166, 15)",18199px,514px,100%,20211201
indie trujillano,"rgb(178, 124, 53)",7334px,438px,100%,20211201
bossa nova,"rgb(105, 148, 56)",14744px,854px,105%,20211201
experimental big band,"rgb(109, 128, 99)",14805px,555px,100%,20211201
indie quebecois,"rgb(131, 143, 28)",11142px,662px,102%,20211201
scottish jazz,"rgb(85, 148, 122)",16335px,827px,100%,20211201
finlandssvenska musik,"rgb(145, 143, 11)",9040px,617px,100%,20211201
